0,0,0
200,0.2,-0.068
220,0.4,-0.134
224,0.6,-0.2
228,0.4,-0.134
248,0.2,-0.068
448,0,0
648,-0.2,0.066
668,-0.4,0.132
672,-0.6,0.2
676,-0.4,0.132
696,-0.2,0.066
896,0,0
